Code,Name,Purchase Price,Tax,Retail Price,Category Code
7500000000000,Gel extreme 250gr,,0,12,16
7510000000000,Gel Ego 200ml,,0,12,16
7510000000000,SPRAY ANTICERAMIDAS CAPRICE PZ 316 ml,,0,36,16
7510000000000,Caprice Fijador Aerosol Extracto de sabila 316ml,,0,36,16
7510000000000,Caprice Fijador Aerosol Kiwi y lavanda 316ml,,0,36,16
7510000000000,Caprice Final Touch Spray 346ml,,0,36,16
7510000000000,Caprice Fijador Aerosol Granada 316ml,,0,36,16
7510000000000,Caprice Fijador Aerosol extracto de algas 316ml,,0,36,16
7510000000000,Shampoo Caprice Extracto de mamey 220ml,,0,13,16
7510000000000,Shampoo Caprice Biotina 220ml,,0,13,16
7510000000000,Shampoo Caprice Acti-Ceramidas 220ml,,0,13,16
7510000000000,Shampoo Caprice Extractos Citricos 220ml,,0,13,16
7510000000000,Shampoo Caprice Extracto de manzana 220ml,,0,13,16
7500000000000,Jabon zote blanco 200gr,,0,7.5,13
7500000000000,Jabon zote rosa 200gr,,0,7.5,13
7500000000000,Jabon zote rosa 400gr,,0,15,13
7500000000000,Jabon zote blanco 400gr,,0,15,13
7500000000000,Jabon blanca nieves liquido 1 lt,,0,26,13
7500000000000,jabon roma liquido 1 lt,,0,22,13
7510000000000,Ariel Liquido Concentrado 500ml,,0,38,13
7500000000000,jabon foca liquido 1 lt,,0,27,13
7500000000000,Blanqueador los patitos 1 lt,,0,10,13
75000615,Blanqueador cloralex 950ml,,0,11,13
7500000000000,Blanqueador clorox 930ml,,0,11,13
7500000000000,Blanqueador clorox 500ml,,0,6,13
75000608,Blanqueador cloralex 500ml,,0,6,13
7500000000000,Limpiador pinol 500ml,,0,12,13
7500000000000,Limpiador Pinol 1 lt,,0,17,13
75001162,Fabuloso lavanda 500ml,,0,12,13
75001186,Fabuloso mar fresco 500ml,,0,12,13
7500000000000,Fabuloso fresco amanecer 500ml,,0,12,13
7500000000000,Det Ajax Bicloro 388 Gr,,0,17,13
7510000000000,AXION LIQUIDO LIMON 400ML,,0,14,13
7510000000000,Det Liquido Salvo 300 Ml,,0,12,13
7510000000000,Det. liquido salvo limon 900ml,,0,0,13
