Code,Name,Purchase Price,Tax,Retail Price,Category Code
7.50E+12,Bimbollos Parrilleros 780gr,,0,,1
7.50E+12,Pan bimbo sin orillas 450gr,,0,,1
7.50E+12,tostado bimbo clasico 90gr,,0,,1
7.50E+12,Mini tostados bimbo silueta 100gr,,0,,1
7.50E+12,Multigrano linaza bimbo 32gr,,0,,1
7.50E+12,Multigrano chia bimbo 32gr,,0,,1
7.50E+12,Multigrano nuez bimbo 32gr,,0,,1
7.50E+12,Pan tostado integral bimbo 250gr,,0,,1
7.50E+12,Pan tostado doble fibra bimbo 250gr,,0,,1
7.50E+12,Pan tostado clasico bimbo 250gr,,0,,1
6.58E+11,Tostadas sanissimo 216gr,,0,,1
6.58E+11,Salmas sanissimo bimbo 90gr,,0,,1
7.50E+12,Tostadas milpa real planas 175gr,,0,,1
7.50E+12,Tostadas milpa real onduladas mariscos 360gr,,0,,1
7.50E+12,Tortillinas tia rosa 382gr,,0,,1
7.50E+12,Tortillinas tia rosa 50% menos grasa 328gr,,0,,1
7.50E+12,Totopos Chilaquiles Milpa real 280gr,,0,,1
7.50E+12,Papatinas Chilix barcel 25gr,,0,,1
7.50E+12,Golden nuts salados 100gr,,0,,1
7.50E+12,Golden nuts japones 100gr,,0,,1
7.50E+12,Hot nuts original 100gr,,0,,1
7.58E+11,Hot nuts fuego 50gr,,0,,1
7.58E+11,Hot nuts original 80gr,,0,,1
7.50E+12,Golden Nuts pepitas 17gr,,0,,1
7.50E+12,Hot nuts original 50gr,,0,,1
7.50E+12,Golden nuts Enchilados 100gr,,0,,1
7.58E+11,Big mix party 100gr,,0,,1
7.58E+11,Golden nuts salados 80gr,,0,,1
7.50E+12,Kiyakis Clasico 50gr,,0,,1
7.50E+12,Golden nuts salados 40gr,,0,,1
7.50E+12,Golden Nuts surtido selecto 40gr,,0,,1
7.50E+12,Golden Nuts Enchilados 40gr,,0,,1
7.58E+11,Kiyakis Clasico 80gr,,0,,1
7.58E+11,Watz Pokle Barcel 35gr,,0,,1
7.58E+11,Golden nuts pepitas 28gr,,0,,1
7.58E+11,Golden nuts Enchilados 80gr,,0,,1
7.58E+11,Pop fuego barcel 23gr,,0,,1
57528031022,Big mix clasico 70gr,,0,,1
7.58E+11,Big mix jalapeño 80gr,,0,,1
7.58E+11,Watz tornado barcel 35gr,,0,,1
7.58E+11,Arelos Fuego barcel 25gr,,0,,1
7.58E+11,Big mix fuego 70gr,,0,,1
7.50E+12,Pop karameladas 50gr,,0,,1
7.58E+11,Papatinas Fuego Barcel 25gr,,0,,1
7.58E+11,Gomitas Tarrito Vero 35gr,,0,,1
7.50E+12,Runners barcel 58gr,,0,,1
7.58E+11,Chips Barcel Fuego 50gr,,0,,1
7.50E+12,Karameladas pop barcel 120gr,,0,,1
7.50E+12,Chips Barcel Jalapeño 170gr,,0,,1
7.50E+12,Chips barcel sal de mar 170gr,,0,,1
7.58E+11,Chicharron de cerdo barcel 75gr,,0,,1
7.50E+12,Valentones Barcel 175gr,,0,,1
7.50E+12,Toreadas Habanero Barcel 170gr,,0,,1
7.58E+11,Chips Barcel Fuego 170gr,,0,,1
7.50E+12,Takis Original Barcel 62gr,,0,,1
7.50E+12,Tostachos Queso Jalapeño barcel 65gr,,0,,1
7.58E+11,Takis Cobra Barcel 62gr,,0,,1
7.50E+12,Toreadas Habanero Barcel 40gr,,0,,1
7.50E+12,Takis Fuego Barcel 62gr,,0,,1
7.50E+12,Takis Huakamoles barcel 62gr,,0,,1
7.50E+12,Ruffles queso Bolzaza 82gr,,0,,1
7.58E+11,Chips Adobadas Barcel 50gr,,0,,1
7.58E+11,Chips jalapeño Barcel 50gr,,0,,1
7.58E+11,Chips barcel sal de mar 50gr,,0,,1
7.50E+12,Japones karate 150gr,,0,,1
7.50E+12,Kacang Japones Sabritas 80gr,,0,,1
7.58E+11,Churritos Barcel 50gr,,0,,1
7.58E+11,Churritos Fuego Barcel 50gr,,0,,1
7.50E+12,Spirrones Barcel 25gr,,0,,1
7.50E+12,Takis Salsa Brava Barcel 62gr,,0,,1
7.58E+11,Runners xtreme Barcel 58gr,,0,,1
7.58E+11,Chips Barcel A la diabla 50gr,,0,,1
7.50E+12,Chipotles Barcel queso 52gr,,0,,1
7.58E+11,Big mix Queso Barcel 70gr,,0,,1
7.50E+12,Paketaxo XtraFlaminhot 70gr,,0,,1
7.50E+12,PakeTaxo Queso 65gr,,0,,1
7.50E+12,Paketaxo Mezcladito 70gr,,0,,1
7.50E+12,Sabritas Receta Crujiente Flaminhot 100gr,,0,,1
7.50E+12,Tostitos Salsa Verde 62gr,,0,,1
7.50E+12,Sabritas Sabritones 60gr,,0,,1
7.50E+12,Rancheritos Sabritas 60gr,,0,,1
7.50E+12,Churrumais Sabritas 62gr,,0,,1
7.50E+12,Fritos Chipotle Sabritas 65gr,,0,,1
7.50E+12,Fritos Chile Y limon Sabritas 65gr,,0,,1
7.50E+12,Fritos Sal y limon 65gr,,0,,1
7.50E+12,Sabritas Limon 45gr,,0,,1
7.50E+12,Cheetos Bolitas 45gr,,0,,1
7.50E+12,Cheetos Colmillos 27gr,,0,,1
7.50E+12,Sabritas Flaminhot 45gr,,0,,1
7.50E+12,Sabritas Habanero 45gr,,0,,1
7.50E+12,Cheetos Palomitas 29gr,,0,,1
7.50E+12,Cheetos Poffs 45gr,,0,,1
7.50E+12,Chetos Torciditos 56gr,,0,,1
7.50E+12,Doritos Pizzerolas 62gr,,0,,1
7.50E+12,Doritos Incognita 62gr,,0,,1
7.50E+12,Doritos Diablo 62gr,,0,,1
7.50E+12,Doritos Xtra Flaminhot 62gr,,0,,1
7.50E+12,Cheetos Xtra Flaminhot 56gr,,0,,1
7.50E+12,Cheetos Nacho 56gr,,0,,1
7.50E+12,Ruffles Queso 55gr,,0,,1
7.50E+12,Doritos Nacho 62gr,,0,,1
7.50E+12,Ruffles Mega Crunch 55gr,,0,,1
7.50E+12,Ruffles Original 53gr,,0,,1
7.50E+12,Sabritas Original 45gr,,0,,1
7.50E+12,Sabritas Crema y especias 45gr,,0,,1
7.50E+12,Ruffles Mega Cruch Jalapeño 55gr,,0,,1
7.50E+12,Ruffles Mega cruch Cocteleras 55gr,,0,,1
7.50E+12,Sabritones Sabritas 165gr,,0,,1
7.50E+12,Paketaxo Mezcladito 170gr,,0,,1
7.50E+12,Sabritas Receta Crujiente Clasicas 170gr,,0,,1
7.50E+12,Sabritas Receta Crujiente Flaminhot 170gr,,0,,1
7.50E+12,Fuzetea te negro 413ml,,0,,1
32239052000,Del valle nectar mango 413ml,,0,,1
32239052024,Del valle nectar manzana 413ml,,0,,1
7.50E+12,Fuzetea te verde 413ml,,0,,1
32239052017,Del valle nectar durazno 413ml,,0,,1
7.50E+12,Powerade Frutas 500ml,,0,,1
7.50E+12,Fuzetea te negro 600ml,,0,,1
7.50E+12,Fuzetea te verde 600ml,,0,,1
7.50E+12,Santa clara Entera 1 lt,,0,,1
7.50E+12,Santa clara light 1 lt,,0,,1
7.50E+12,Del valle nectar durazno 1 lt,,0,,1
7.50E+12,Del valle nectar mango 1 lt,,0,,1
7.50E+12,Powerade Naranja 1 lt,,0,,1
7.50E+12,Del valle nectar piña 1 lt,,0,,1
7.50E+12,Valle frut Citricos 2 lt,,0,,1
7.50E+12,Valle Frut manzana 2 lt,,0,,1
7.58E+11,Bonafont Juizzy mandarina 1.5 lt,,0,,1
7.58E+11,Bonafont Levite Pepino Limon 1.5 lt,,0,,1
7.58E+11,Bonafont Juizzy Naranja 600ml,,0,,1
7.58E+11,Bonafont Juizzy Jamaica 600ml,,0,,1
7.58E+11,Bonafont Juizzy piña 1 lt,,0,,1
7.58E+11,Bonafont Levite limon-menta 1lt,,0,,1
7.58E+11,Bonafont Levite Fresa-lychee 1 lt,,0,,1
7.58E+11,Bonafont Levite Piña-coco 1 lt,,0,,1
7.58E+11,Bonafont Juizzy Naranja 1 lt,,0,,1
7.58E+11,Bonafont Juizzy Tamarindo 1 lt,,0,,1
7.58E+11,Bonafont Juizzy Jamaica 1 lt,,0,,1
7.58E+11,Bonafont Juizzy Manzana 600ml,,0,,1
7.58E+11,Bonafont Juizzy Guayaba 600ml,,0,,1
7.58E+11,Bonafont Levite Piña-coco 600ml,,0,,1
7.58E+11,Bonafont Levite Jamaica 600ml,,0,,1
7.58E+11,Bonafont Levite pepino-limon 600ml,,0,,1
7.58E+11,Bonafont Levite Fresa 600ml,,0,,1
75065058,Bonafont Kids Natural Tapa 300ml,,0,,1
7.50E+12,Epura Natural 330ml,,0,,1
75038649,Bonafont Kids Natural Chupon 300ml,,0,,1
7.58E+11,Bonafont Juizzy Manzana 1.5lt,,0,,1
7.58E+11,Bonafont Levite Piña-coco 1.5 lt,,0,,1
7.58E+11,Bonafont Juizzy Limon 1.5lt,,0,,1
7.58E+11,Bonafont Juizzy Naranja 1.5lt,,0,,1
7.58E+11,Bonafont Juizzy Mango 1.5lt,,0,,1
7.58E+11,Bonafont Levite Jamaica 1.5 lt,,0,,1
7.50E+12,Nutri leche Queso Americano 140gr,,0,,1
7.50E+12,Lala Manchego 144gr,,0,,1
7.50E+12,Crema Nutri leche 450ml,,0,,1
7.50E+12,Nutri deli Jamon Horneado 250gr,,0,,1
7.50E+12,Lala manchego 200gr,,0,,1
7.50E+12,Lala Margarina 90gr,,0,,1
7.50E+12,Lala Mantequilla Sin sal 90gr,,0,,1
7.50E+12,Delicias Pay de limon lala 150gr,,0,,1
7.50E+12,Delicias Pay de fresa lala 150gr,,0,,1
7.50E+12,Yogurt Lala Fresa 205gr,,0,,1
7.50E+12,Flan Lala Vainilla 100gr,,0,,1
12150,Gelatina Sabores Yomi lala 125gr,,0,,1
7.50E+12,Arroz con leche lala 125gr,,0,,1
7.50E+12,Natilla lala Vainilla 125gr,,0,,1
7.50E+12,Natilla Lala Chocolate 125gr,,0,,1
7.50E+12,Malteada Yomi Lala Chocolate 250ml,,0,,1
7.50E+12,Malteada Yomi Lala Fresa 250ml,,0,,1
7.50E+12,Malteada Yomi Lala Fresa 250ml,,0,,1
7.50E+12,Malteada Nutri leche Chocolate 250ml,,0,,1
75042660,Lala Entera 250ml,,0,,1
7.50E+12,Lala Yogurt Manzana 240gr,,0,,1
7.50E+12,Lala Yogurt Fresa 240gr,,0,,1
7.50E+12,Lala Yogurt Piña-coco 240gr,,0,,1
7.50E+12,Lala Yogurt Mango 240gr,,0,,1
7.50E+12,Lala Yogurt Durazno 240gr,,0,,1
7.50E+12,Queso panela Los Volcanes 200gr,,0,,1
7.50E+12,Nutri leche fresca 1 lt,,0,,1
7.50E+12,Nutri leche Fresca 1.89 lt,,0,,1
7.50E+12,Gastro Protec Nestle 110gr,,0,,1
7.50E+12,Lala Fresca Baja en Grasa 1 lt,,0,,1
7.50E+12,Lala Fresca Entera 1.8 lt,,0,,1
7.50E+12,Lala Fresca Entera 1 lt,,0,,1
7.50E+12,Lala Fresca Deslactosada 1 lt,,0,,1
7.50E+12,Yogurt Lala Fresa Con Cereal Chocolate 108gr,,0,,1
7.50E+12,Yogurt Lala Fresa Con Cereal De Sabores 108gr,,0,,1
7.50E+12,Lala Fresca Entera 250ml,,0,,1
7.50E+12,Lala Fresca 100 Sin Lactosa 330ml,,0,,1
7.50E+12,Bio 4 Lala 120gr,,0,,1
7.50E+12,Yogurt Break Fresa 330gr,,0,,1
7.50E+12,Nutri deli salchicha de pavo 250gr,,0,,1
7.50E+12,Cafe con leche Lala 330ml,,0,,1
7.50E+12,Lala 100 sin lactosa 70% proteina   30% calcio 1 lt,,0,,1
7.50E+12,Crema Lala Entera 450ml,,0,,1
7.50E+12,Crema Lala Entera 200ml,,0,,1
7.50E+12,Queso Cottage Lala 350gr,,0,,1
7.50E+12,Lala 100 sin lactosa deliciosa 1 lt,,0,,1
7.50E+12,"Licuado De yogurt Lala fresa, platano y cereal 440gr",,0,,1
7.50E+12,"Licuado Nestle Fresa, platano con avena y salvado 500gr",,0,,1
7.50E+12,Oikos Danone Estilo Griego 225gr,,0,,1
7.50E+12,Danone Yogurt Manzana 220gr,,0,,1
7.50E+12,Danone Yogurt Fresa 220gr,,0,,1
7.50E+12,Danone Yogurt Fresa Moras 220gr,,0,,1
7.50E+12,Activia Danone Papaya y cereales 225gr,,0,,1
7.50E+12,"Activia Danone Nuez, platano y cereal 225gr",,0,,1
7.50E+12,Activia Danone Ciruela pasa 225gr,,0,,1
7.50E+12,Activia Danone Fresa 225gr,,0,,1
7.50E+12,Danone Dnnup Piña coco 220gr,,0,,1
7.50E+12,Danone Dnnup Fresa 220gr,,0,,1
7.50E+12,Danone Danonino Fresa 170gr,,0,,1
7.50E+12,Danone Bene gastro 240gr,,0,,1
7.50E+12,Danone Dnnup Piña coco 450gr,,0,,1
7.50E+12,Danone Dnnup fresa 450gr,,0,,1
7.50E+12,Danone Dnnup Piña coco 350gr,,0,,1
7.50E+12,Danone Dnnup Fresa 350gr,,0,,1
7.50E+12,Danone Licuado Nuez y cereal 350gr,,0,,1
75009083,Danone Gelatina Dany piña 125gr,,0,,1
75026202,Danone Gelatina Dany mandarina 125gr,,0,,1
75026196,Danone Gelatina Dany uva 125gr,,0,,1
75009090,Danone Gelatina Dany limon 125gr,,0,,1
12151,Danone Danonino vaso grande,,0,,1
12152,Danone Danonino vaso chico,,0,,1
7.50E+12,Danone mix fresa con choco arroz 142gr,,0,,1
7.50E+12,Danone Mix fresa con azucaradas 143gr,,0,,1
7.50E+12,Danone Oikos Frutos verdes 150gr,,0,,1
12153,Flan Dannette danone 200gr,,0,,1
7.50E+12,Yogurt Danone fresa 125gr,,0,,1
7.50E+12,Danone Danonino Fresa 70gr,,0,,1
75042790,Danone Danette Coco 100gr,,0,,1
75036393,Danone Danette Fresa 100gr,,0,,1
7.50E+12,Danone Yogurt Fresa Sin trozos 410gr,,0,,1
7.50E+12,Danone Yogurt Vaso Fresa 190gr,,0,,1
12155,canela pza,,0,,1
7.60E+11,Paleta Cupido 16gr,,0,,1
7.50E+12,Maizena Cajeta 47gr,,0,,1
12156,Paleta Tutsi pop 20gr,,0,,1
12157,Chupa Chups 6gr,,0,,1
12158,Pelota Chutazo 18.5gr,,0,,1
12159,Chocolate Conejo Turin 20gr,,0,,1
75022815,Chocolate Baileys turin 10gr,,0,,1
7.51E+12,Trident Valupack sandia 30.6gr,,0,,1
7.51E+12,Trident Valupack Freshmint 30.6gr,,0,,1
7.51E+12,Trident Valupack Yerbabuena 30.6gr,,0,,1
7.62E+12,Trident Xtracare Yerbabuena 16.32gr,,0,,1
7.62E+12,Trident Xtracare Menta 16.32gr,,0,,1
75038540,Pica Fresa Gigante 12gr,,0,,1
75038458,Pica fresa 6gr,,0,,1
75043360,Chicloso cajeta Coronado 6.2gr,,0,,1
12160,Macarron de canela 20gr,,0,,1
12161,Guduleta 17gr,,0,,1
7.50E+12,Gudu varita 14gr,,0,,1
7.60E+11,Rellerindos tamarindo 11gr,,0,,1
7.62E+12,Halls Yerbabuena 25.2 gr,,0,,1
7.62E+12,Halls Colors 25.2 gr,,0,,1
7.62E+12,Halls Miel 25.2 gr,,0,,1
7.62E+12,Halls Tropical air 25.2 gr,,0,,1
12162,Huevo turin 20gr,,0,,1
7.51E+12,MM Cacahuate 49.3gr,,0,,1
7.51E+12,MM Chocolate 47.9gr,,0,,1
25046007349,Lunetas Ricolino 90gr,,0,,1
7.50E+12,Frescas Nestle 35gr,,0,,1
7.62E+12,Halls Extra strong 25.2gr,,0,,1
7.62E+12,Halls Mora azul 25.2gr,,0,,1
7.54E+11,Winis Uva 18.2gr,,0,,1
7.54E+11,Winis Naranja 18.2gr,,0,,1
7.54E+11,Winis Limon 18.2gr,,0,,1
7.62E+12,Halls Cereza 25.2gr,,0,,1
7.62E+12,Halls Menta 25.2gr,,0,,1
75040796,Alka Menta yerbabuena 30.6gr,,0,,1
75040772,Alka Miel 30.6gr,,0,,1
7.54E+11,Winis Cereza 18.2gr,,0,,1
75041748,Orbit polar mint 5.6gr,,0,,1
75041731,Orbit Menta 5.6gr,,0,,1
2261003,Orbit Hierbabuena 5.6gr,,0,,1
75045494,Trident Freshmint 5.2gr,,0,,1
75045654,Trident Fresa 5.2gr,,0,,1
2201302,Orbit Fresa 5.3gr,,0,,1
75045616,Trident Yerbabuena 5.2gr,,0,,1
75045685,Trident Mora azul 5.2gr,,0,,1
75022952,Canels Menta 5gr,,0,,1
75051976,Bubbaloo platano 5.5gr,,0,,1
75051983,Bubbaloo Yerbabuena 5.5gr,,0,,1
75051938,Bubbaloo Fresa 5.5gr,,0,,1
75051952,Bubbaloo Menta 5.5gr,,0,,1
75051945,Bubbaloo Tutti Frutti 5.5gr,,0,,1
75051969,Bubbaloo Mora azul 5.5gr,,0,,1
7.62E+12,Trident Suave yerbabuena 10.2gr,,0,,1
75051884,Clorets 4´s 5.4gr,,0,,1
7.51E+12,Clorets 7´s 18.9gr,,0,,1
7.86E+12,Aero intense 25gr,,0,,1
7.86E+12,Aero Milky 25gr,,0,,1
7.50E+12,Piklucas Enchiladas 25gr,,0,,1
7.50E+12,Jolly rancher sabores 33gr,,0,,1
75038489,Paleta Manita Vero 16gr,,0,,1
75038441,Paleta Tarrito Vero 16gr,,0,,1
7.50E+12,Rocka leta  sonrics 24gr,,0,,1
78909434,Ferrero Rocher 37.5gr,,0,,1
7.50E+12,Carlos V blanco 9gr,,0,,1
7.50E+12,Larin Avellanas 24gr,,0,,1
7.50E+12,Larin Naranja 24gr,,0,,1
22110079806,Hubba Bubba 56.7gr Tutti Frutti,,0,,1
7.50E+12,Bubbaloo Xtreme 16.6gr fresa,,0,,1
7.50E+12,Bubbaloo Xtreme 16.6gr Mora azul,,0,,1
7.50E+12,Bubbaloo Xtreme 20.5gr pik-fuego,,0,,1
7.50E+12,Carlos V suizo 20gr,,0,,1
7.60E+11,Paleta Elotes Vero 16gr,,0,,1
7.60E+11,Paleta Sandi Brochas Vero 14gr,,0,,1
7.50E+12,Super Rebanaditas 25gr,,0,,1
7.89E+12,Kit Kat Nestle 41.5gr,,0,,1
8.00E+12,Kinder Delice cacao 39gr,,0,,1
80052760,Kinder Bueno 43gr,,0,,1
80050094,Chocolate Kinder Maxi 21gr,,0,,1
7.25E+11,Mazapan De la rosa Gigante 50gr,,0,,1
12163,Mazapan De la rosa 12.5gr,,0,,1
78603769,Tic tac Menta 16gr,,0,,1
80050780,Tic tac Yerbabuena Twist 16gr,,0,,1
78603752,Tic tac Naranja 16gr,,0,,1
78605831,Tic tac Fresa 16gr,,0,,1
7.50E+12,Tin Larin 21gr,,0,,1
76350616758,Airhears bites 65gr,,0,,1
12164,Cocadas Marsam,,0,,1
7.50E+12,Larin Almendra 24gr,,0,,1
7.57E+11,Turin Chocolate amargo 18gr,,0,,1
7.50E+12,Larin sin azucar 19gr,,0,,1
7.50E+12,Larin Nuez 24gr,,0,,1
7.50E+12,Larin arandanos 24gr,,0,,1
7.25E+11,Skwinkles clasicos 19.5gr,,0,,1
7.50E+12,Skwinkles Rellenos 26gr,,0,,1
7.50E+12,Skwinklote sandia 40gr,,0,,1
7.50E+12,Skwinklote Tamarindo 40gr,,0,,1
73390018382,Chupa Chups Xtremes Frutas 57gr,,0,,1
7.25E+11,Skwinkles Salsagheti 24gr,,0,,1
12165,Obleas cajeta coronado 14gr,,0,,1
22000018465,Skittles Original 61.5gr,,0,,1
7.60E+11,Paleta mango vero 16gr,,0,,1
7.62E+12,Sour patch Kids 56gr frutas,,0,,1
7.50E+12,Chocolate original Vaquita 35gr,,0,,1
7.51E+12,Snickers 52.7gr,,0,,1
7.51E+12,Milky way Bar 52.3gr,,0,,1
7.50E+12,Cajetoso Cacahuate 45gr,,0,,1
7.50E+12,Cajetoso Chocolate 45gr,,0,,1
7.50E+12,Crunch Nestle 40gr,,0,,1
7.50E+12,Lucas Muecas cereza 24gr,,0,,1
7.50E+12,Lucas Muecas pepino 24gr,,0,,1
7.50E+12,Lucas Muecas sandia 24gr,,0,,1
7.50E+12,Lucas Muecas mango 24gr,,0,,1
7.25E+11,Lucas Bomvaso limon 30gr,,0,,1
7.25E+11,Lucas Gusano 36gr,,0,,1
7.20E+11,Crayon Manzana verde 32gr,,0,,1
7.20E+11,Pelon pelo rico mango 35gr,,0,,1
7.20E+11,Pelon pelo rico Hot intenso 30gr,,0,,1
7.50E+12,Lucas panzon sandia 38gr,,0,,1
75031022,Bon o bon cafe 15gr,,0,,1
7.00E+11,Churlizz tamarindo 20gr,,0,,1
7.50E+12,Abuelita Nestle barrita 12gr,,0,,1
7.50E+12,Carlos V duo 16gr,,0,,1
7.50E+12,Crackets gamesa 95gr,,0,,1
7.50E+12,Emperador pirueta 180gr,,0,,1
7.50E+12,Emperador combinado 171gr,,0,,1
7.50E+12,Saladitas Gamesa 186gr,,0,,1
7.50E+12,Chokis Gamesa 157gr,,0,,1
7.50E+12,Cremax Chocolate 171gr,,0,,1
7.50E+12,Emperador Chocolate 171gr,,0,,1
7.50E+12,Arcoiris Gamesa 75gr,,0,,1
7.50E+12,Cremax Vainilla 90gr,,0,,1
7.50E+12,Cremax Fresa 90gr,,0,,1
7.50E+12,Cremax Chocolate 90gr,,0,,1
7.50E+12,Chokis clasica 63gr,,0,,1
7.50E+12,Chokis Chocobase 84gr,,0,,1
7.50E+12,Chokis Rellena 90gr,,0,,1
7.50E+12,Marias Gamesa 170gr,,0,,1
7.50E+12,Mini marias Gamesa 70gr,,0,,1
7.50E+12,Marias Gamesa Azucaradas 150gr,,0,,1
7.50E+12,Florentinas Fresa Gamesa 83gr,,0,,1
7.50E+12,Florentinas Cajeta Gamesa 83gr,,0,,1
7.50E+12,Barras Quaker Fresa 60gr,,0,,1
7.50E+12,Barras Quaker Piña 60gr,,0,,1
7.50E+12,Emperador combinado 101gr,,0,,1
7.50E+12,Emperador Pirueta 106gr,,0,,1
7.50E+12,Emperador Vainilla 101gr,,0,,1
7.50E+12,Emperador Nocturno 101gr,,0,,1
7.50E+12,Marias Doradas 224gr,,0,,1
7.50E+12,Emperador Chocolate 101gr,,0,,1
7.50E+12,Emperador Senzo Chocolate 93gr,,0,,1
7.50E+12,Delicias Clasicas Gamesa 145gr,,0,,1
7.50E+12,Barras de coco Gamesa 117gr,,0,,1
7.50E+12,Maravillas Gamesa 116gr,,0,,1
7.50E+12,Galletas Quaker Con Granola 60gr,,0,,1
7.50E+12,Galletas Quaker Moras Y Yogurt 60gr,,0,,1
7.50E+12,Galletas Quaker Frutos Rojos 60gr,,0,,1
99072000674,Premier Mega roll 400 hjs,,0,,1
38000148040,Special K nut bar Chocolate oscuro y almendras 33gr,,0,,1
7.50E+12,Kelloggs Amaranto Quinoa y cajeta 27gr,,0,,1
38000148019,Special K Nut Bar Arandanos y Almendras 33gr,,0,,1
7.50E+12,Rice Krispies Treats Barra Kelloggs 22gr,,0,,1
7.50E+12,Froot Loops Barra 18gr Kelloggs,,0,,1
7.50E+12,Kelloggs Choco Krispis Barra 19gr,,0,,1
7.50E+12,Zucaritas Kelloggs Barra 21gr,,0,,1
7.50E+12,Mega RiceKrispies treats 37gr,,0,,1
7.50E+12,Kelloggs Allbran Pasas 40gr,,0,,1
7.50E+12,Kelloggs Allbran Manzana canela 37gr,,0,,1
7.50E+12,Kelloggs Allbran Chocolate 40gr,,0,,1
7.50E+12,Kelloggs Allbran Fresa 37gr,,0,,1
7.50E+12,Kelloggs Nutri-Grain Frutela 37gr piña,,0,,1
7.50E+12,Kelloggs Nutri-Grain Frutela Mora azul 37gr,,0,,1
7.50E+12,Kelloggs Nutri-Grain Frutela Fresa 37gr,,0,,1
7.50E+12,Snak Bonafina Chocolate 237ml,,0,,1
7.50E+12,Vita Leche Entera 1 lt,,0,,1
7.50E+12,Barista Bros cafe con leche 250ml,,0,,1
7.50E+12,ACI ll Chile Y limon 50gr,,0,,1
7.50E+12,ACI ll Mantequilla 35gr,,0,,1
7.50E+12,ACI ll Caramelo 120gr,,0,,1
7.45E+11,Jarritos Toronja 355ml,,0,,1
7.50E+12,Manzanita Deliciosa 600ml,,0,,1
7.50E+12,Chaparritas Mandarina 250ml,,0,,1
6.06E+11,Red cola 355ml,,0,,1
40232838699,Agua Skarch Natural 1 lt,,0,,1
7.94E+11,Agua Skarch Natural 1.5 lt,,0,,1
7.50E+12,Sangria Señorial 600ml,,0,,1
7.50E+12,Sangria Señorial 2.6lt,,0,,1
7.50E+12,Manzanita Deliciosa 3 lt,,0,,1
40232895982,Skarch Frutale Manzana 1.5 lt,,0,,1
40232896002,Skarch Frutale Naranja 1.5 lt,,0,,1
40232896019,Skarch Frutale Jamaica 1.5 lt,,0,,1
40232895999,Skarch Frutale Limon 1.5 lt,,0,,1
14800515640,Clamato Vuelve a la vida 473ml,,0,,1
7.50E+12,V8 El Original Jugo de Verduras 340ml,,0,,1
7.50E+12,Schweppes Black 600ml,,0,,1
7.50E+12,Aguafiel Naranjada 500ml,,0,,1
7.50E+12,Aguafiel Frutal Jamaica 500ml,,0,,1
7.50E+12,Aguafiel Natural 500ml,,0,,1
7.50E+12,Squirt Toronja 237ml,,0,,1
7.50E+12,pepsi cola Mini 237ml,,0,,1
7.45E+11,Jarritos Tuti Fruti 355ml,,0,,1
7.50E+12,Chaparritas Piña 250ml,,0,,1
7.50E+12,Dr. pepper Cola 600ml,,0,,1
7.50E+12,Peñafiel Twist Pepino 600ml,,0,,1
7.50E+12,Peñafiel Twist Limon y sal 600ml,,0,,1
7.50E+12,Peñafiel Mineral 600ml,,0,,1
